latent_id,a,x,split
6865,61,85,test
6866,61,86,test
6867,61,87,train
6868,61,88,test
6869,61,89,train
6870,61,90,test
6871,61,91,test
6872,61,92,test
6873,61,93,test
6874,61,94,test
6875,61,95,test
6876,61,96,test
6877,61,97,test
6878,61,98,test
6879,61,99,test
6880,61,100,test
6881,61,101,test
6882,61,102,test
6883,61,103,test
6884,61,104,test
6885,61,105,train
6886,61,106,test
6887,61,107,test
6888,61,108,test
6889,61,109,test
6890,61,110,train
6891,61,111,train
6892,61,112,test
6893,62,0,test
6894,62,1,test
6895,62,2,test
6896,62,3,train
6897,62,4,test
6898,62,5,train
6899,62,6,test
6900,62,7,test
6901,62,8,train
6902,62,9,train
6903,62,10,test
6904,62,11,train
6905,62,12,test
6906,62,13,test
6907,62,14,test
6908,62,15,test
6909,62,16,test
6910,62,17,test
6911,62,18,train
6912,62,19,test
6913,62,20,test
6914,62,21,train
6915,62,22,train
6916,62,23,test
6917,62,24,test
6918,62,25,train
6919,62,26,test
6920,62,27,test
6921,62,28,test
6922,62,29,train
6923,62,30,train
6924,62,31,test
6925,62,32,train
6926,62,33,train
6927,62,34,train
6928,62,35,train
6929,62,36,test
6930,62,37,test
6931,62,38,test
6932,62,39,test
6933,62,40,test
6934,62,41,test
6935,62,42,test
6936,62,43,test
6937,62,44,test
6938,62,45,train
6939,62,46,test
6940,62,47,train
6941,62,48,test
6942,62,49,test
6943,62,50,test
6944,62,51,train
6945,62,52,train
6946,62,53,test
6947,62,54,test
6948,62,55,test
6949,62,56,train
6950,62,57,train
6951,62,58,test
6952,62,59,train
6953,62,60,train
6954,62,61,test
6955,62,62,test
6956,62,63,test
6957,62,64,train
6958,62,65,test
6959,62,66,test
6960,62,67,train
6961,62,68,test
6962,62,69,train
6963,62,70,test
6964,62,71,train
6965,62,72,test
6966,62,73,train
6967,62,74,test
6968,62,75,test
6969,62,76,test
6970,62,77,train
6971,62,78,test
6972,62,79,train
6973,62,80,train
6974,62,81,test
6975,62,82,test
6976,62,83,train
6977,62,84,test
6978,62,85,train
6979,62,86,test
6980,62,87,test
6981,62,88,test
6982,62,89,train
6983,62,90,test
6984,62,91,test
6985,62,92,test
6986,62,93,test
6987,62,94,test
6988,62,95,test
6989,62,96,test
6990,62,97,test
6991,62,98,test
6992,62,99,test
6993,62,100,train
6994,62,101,test
6995,62,102,train
6996,62,103,test
6997,62,104,train
6998,62,105,train
6999,62,106,test
7000,62,107,train
7001,62,108,train
7002,62,109,train
7003,62,110,test
7004,62,111,test
7005,62,112,test
7006,63,0,test
7007,63,1,test
7008,63,2,test
7009,63,3,test
7010,63,4,test
7011,63,5,train
7012,63,6,train
7013,63,7,test
7014,63,8,test
7015,63,9,test
7016,63,10,test
7017,63,11,train
7018,63,12,test
7019,63,13,test
7020,63,14,test
7021,63,15,test
7022,63,16,test
7023,63,17,train
7024,63,18,train
7025,63,19,test
7026,63,20,train
7027,63,21,test
7028,63,22,train
7029,63,23,test
7030,63,24,test
7031,63,25,train
7032,63,26,test
7033,63,27,test
7034,63,28,test
7035,63,29,test
7036,63,30,test
7037,63,31,test
7038,63,32,train
7039,63,33,test
7040,63,34,test
7041,63,35,test
7042,63,36,test
7043,63,37,test
7044,63,38,test
7045,63,39,train
7046,63,40,test
7047,63,41,train
7048,63,42,test
7049,63,43,test
7050,63,44,test
7051,63,45,test
7052,63,46,test
7053,63,47,test
7054,63,48,test
7055,63,49,test
7056,63,50,test
7057,63,51,train
7058,63,52,test
7059,63,53,test
7060,63,54,test
7061,63,55,test
7062,63,56,test
7063,63,57,test
7064,63,58,test
7065,63,59,train
7066,63,60,test
7067,63,61,train
7068,63,62,train
7069,63,63,test
7070,63,64,test
7071,63,65,train
7072,63,66,test
7073,63,67,train
7074,63,68,test
7075,63,69,test
7076,63,70,test
7077,63,71,train
7078,63,72,test
7079,63,73,train
7080,63,74,test
7081,63,75,test
7082,63,76,train
7083,63,77,train
7084,63,78,test
7085,63,79,test
7086,63,80,train
7087,63,81,test
7088,63,82,test
7089,63,83,test
7090,63,84,train
7091,63,85,test
7092,63,86,train
7093,63,87,test
7094,63,88,train
7095,63,89,train
7096,63,90,test
7097,63,91,test
7098,63,92,test
7099,63,93,train
7100,63,94,test
7101,63,95,train
7102,63,96,test
7103,63,97,test
7104,63,98,test
7105,63,99,test
7106,63,100,train
7107,63,101,train
7108,63,102,test
7109,63,103,test
7110,63,104,test
7111,63,105,train
7112,63,106,train
7113,63,107,test
7114,63,108,train
7115,63,109,train
7116,63,110,train
7117,63,111,test
7118,63,112,test
7119,64,0,test
7120,64,1,test
7121,64,2,test
7122,64,3,train
7123,64,4,test
7124,64,5,train
7125,64,6,test
7126,64,7,test
7127,64,8,test
7128,64,9,test
7129,64,10,test
7130,64,11,train
7131,64,12,test
7132,64,13,train
7133,64,14,test
7134,64,15,train
7135,64,16,test
7136,64,17,test
7137,64,18,test
7138,64,19,test
7139,64,20,train
7140,64,21,test
7141,64,22,test
7142,64,23,test
7143,64,24,test
7144,64,25,test
7145,64,26,test
7146,64,27,train
7147,64,28,test
7148,64,29,test
7149,64,30,test
7150,64,31,train
7151,64,32,train
7152,64,33,train
7153,64,34,train
7154,64,35,train
7155,64,36,test
7156,64,37,train
7157,64,38,test
7158,64,39,test
7159,64,40,test
7160,64,41,test
7161,64,42,test
7162,64,43,test
7163,64,44,test
7164,64,45,train
7165,64,46,test
7166,64,47,test
7167,64,48,test
7168,64,49,train
7169,64,50,train
7170,64,51,test
7171,64,52,test
7172,64,53,test
7173,64,54,test
7174,64,55,train
7175,64,56,train
7176,64,57,train
7177,64,58,test
7178,64,59,test
7179,64,60,test
7180,64,61,test
7181,64,62,test
7182,64,63,test
7183,64,64,test
7184,64,65,train
7185,64,66,test
7186,64,67,train
7187,64,68,test
7188,64,69,test
7189,64,70,test
7190,64,71,test
7191,64,72,test
7192,64,73,train
7193,64,74,test
7194,64,75,train
7195,64,76,test
7196,64,77,test
7197,64,78,test
7198,64,79,train
7199,64,80,test
7200,64,81,train
7201,64,82,test
7202,64,83,test
7203,64,84,train
7204,64,85,test
7205,64,86,test
7206,64,87,test
7207,64,88,test
7208,64,89,train
7209,64,90,train
7210,64,91,test
7211,64,92,test
7212,64,93,test
7213,64,94,test
7214,64,95,train
7215,64,96,train
7216,64,97,test
7217,64,98,test
7218,64,99,test
7219,64,100,test
7220,64,101,test
7221,64,102,test
7222,64,103,test
7223,64,104,test
7224,64,105,train
7225,64,106,test
7226,64,107,train
7227,64,108,test
7228,64,109,train
7229,64,110,train
7230,64,111,test
7231,64,112,test
7232,65,0,test
7233,65,1,test
7234,65,2,train
7235,65,3,train
7236,65,4,test
7237,65,5,test
7238,65,6,test
7239,65,7,test
7240,65,8,test
7241,65,9,test
7242,65,10,test
7243,65,11,train
7244,65,12,test
7245,65,13,test
7246,65,14,train
7247,65,15,test
7248,65,16,test
7249,65,17,train
7250,65,18,train
7251,65,19,test
7252,65,20,train
7253,65,21,test
7254,65,22,test
7255,65,23,test
7256,65,24,train
7257,65,25,test
7258,65,26,train
7259,65,27,test
7260,65,28,test
7261,65,29,test
7262,65,30,test
7263,65,31,test
7264,65,32,test
7265,65,33,test
7266,65,34,test
7267,65,35,test
7268,65,36,test
7269,65,37,test
7270,65,38,train
7271,65,39,test
7272,65,40,test
7273,65,41,test
7274,65,42,train
7275,65,43,train
7276,65,44,test
7277,65,45,test
7278,65,46,train
7279,65,47,test
7280,65,48,train
7281,65,49,train
7282,65,50,test
7283,65,51,test
7284,65,52,test
7285,65,53,test
7286,65,54,test
7287,65,55,train
7288,65,56,test
7289,65,57,train
7290,65,58,test
7291,65,59,test
7292,65,60,test
7293,65,61,test
7294,65,62,train
7295,65,63,train
7296,65,64,train
7297,65,65,test
7298,65,66,test
7299,65,67,test
7300,65,68,train
7301,65,69,test
7302,65,70,test
7303,65,71,test
7304,65,72,train
7305,65,73,test
7306,65,74,train
7307,65,75,test
7308,65,76,test
7309,65,77,test
7310,65,78,test
7311,65,79,test
7312,65,80,train
7313,65,81,train
7314,65,82,test
7315,65,83,train
7316,65,84,test
7317,65,85,test
7318,65,86,test
7319,65,87,test
7320,65,88,test
7321,65,89,train
7322,65,90,test
7323,65,91,test
7324,65,92,test
7325,65,93,test
7326,65,94,test
7327,65,95,train
7328,65,96,test
7329,65,97,test
7330,65,98,test
7331,65,99,train
7332,65,100,test
7333,65,101,train
7334,65,102,test
7335,65,103,train
7336,65,104,test
7337,65,105,train
7338,65,106,train
7339,65,107,train
7340,65,108,train
7341,65,109,test
7342,65,110,test
7343,65,111,test
7344,65,112,test
7345,66,0,test
7346,66,1,test
7347,66,2,train
7348,66,3,test
7349,66,4,test
7350,66,5,test
7351,66,6,train
7352,66,7,test
7353,66,8,test
7354,66,9,test
7355,66,10,test
7356,66,11,train
7357,66,12,test
7358,66,13,test
7359,66,14,test
7360,66,15,train
7361,66,16,test
7362,66,17,test
7363,66,18,train
7364,66,19,train
7365,66,20,test
7366,66,21,test
7367,66,22,train
7368,66,23,test
7369,66,24,test
7370,66,25,test
7371,66,26,test
7372,66,27,test
7373,66,28,test
7374,66,29,test
7375,66,30,train
7376,66,31,train
7377,66,32,test
7378,66,33,test
7379,66,34,test
7380,66,35,test
7381,66,36,test
7382,66,37,test
7383,66,38,train
7384,66,39,test
7385,66,40,test
7386,66,41,test
7387,66,42,train
7388,66,43,test
7389,66,44,test
7390,66,45,train
7391,66,46,test
7392,66,47,train
7393,66,48,test
7394,66,49,test
7395,66,50,test
7396,66,51,train
7397,66,52,test
7398,66,53,test
7399,66,54,test
7400,66,55,test
7401,66,56,test
7402,66,57,test
7403,66,58,test
7404,66,59,test
7405,66,60,test
7406,66,61,test
7407,66,62,test
7408,66,63,test
7409,66,64,test
7410,66,65,train
7411,66,66,test
7412,66,67,test
7413,66,68,test
7414,66,69,test
7415,66,70,train
7416,66,71,test
7417,66,72,test
7418,66,73,test
7419,66,74,train
7420,66,75,train
7421,66,76,train
7422,66,77,test
7423,66,78,train
7424,66,79,test
7425,66,80,test
7426,66,81,train
7427,66,82,test
7428,66,83,test
7429,66,84,test
7430,66,85,test
7431,66,86,test
7432,66,87,test
7433,66,88,test
7434,66,89,test
7435,66,90,train
7436,66,91,test
7437,66,92,test
7438,66,93,test
7439,66,94,train
7440,66,95,test
7441,66,96,test
7442,66,97,train
7443,66,98,train
7444,66,99,test
7445,66,100,test
7446,66,101,train
7447,66,102,test
7448,66,103,train
7449,66,104,test
7450,66,105,test
7451,66,106,test
7452,66,107,test
7453,66,108,train
7454,66,109,test
7455,66,110,test
7456,66,111,test
7457,66,112,test
7458,67,0,test
7459,67,1,train
7460,67,2,test
7461,67,3,test
7462,67,4,test
7463,67,5,train
7464,67,6,train
7465,67,7,test
7466,67,8,test
7467,67,9,train
7468,67,10,test
7469,67,11,test
7470,67,12,train
7471,67,13,test
7472,67,14,train
7473,67,15,test
7474,67,16,test
7475,67,17,test
7476,67,18,train
7477,67,19,test
7478,67,20,test
7479,67,21,test
7480,67,22,test
7481,67,23,train
7482,67,24,train
7483,67,25,test
7484,67,26,test
7485,67,27,test
7486,67,28,test
7487,67,29,test
7488,67,30,test
7489,67,31,test
7490,67,32,test
7491,67,33,test
7492,67,34,test
7493,67,35,train
7494,67,36,test
7495,67,37,test
7496,67,38,test
7497,67,39,train
7498,67,40,test
7499,67,41,test
7500,67,42,test
7501,67,43,test
7502,67,44,test
7503,67,45,test
7504,67,46,test
7505,67,47,train
7506,67,48,test
7507,67,49,train
7508,67,50,test
7509,67,51,train
7510,67,52,train
7511,67,53,test
7512,67,54,train
7513,67,55,test
7514,67,56,train
7515,67,57,train
7516,67,58,train
7517,67,59,test
7518,67,60,test
7519,67,61,test
7520,67,62,test
7521,67,63,test
7522,67,64,test
7523,67,65,train
7524,67,66,test
7525,67,67,test
7526,67,68,train
7527,67,69,test
7528,67,70,train
7529,67,71,test
7530,67,72,train
7531,67,73,test
7532,67,74,test
7533,67,75,train
7534,67,76,test
7535,67,77,test
7536,67,78,train
7537,67,79,test
7538,67,80,test
7539,67,81,test
7540,67,82,test
7541,67,83,test
7542,67,84,train
7543,67,85,train
7544,67,86,test
7545,67,87,test
7546,67,88,test
7547,67,89,train
7548,67,90,test
7549,67,91,train
7550,67,92,test
7551,67,93,test
7552,67,94,test
7553,67,95,train
7554,67,96,test
7555,67,97,test
7556,67,98,train
7557,67,99,test
7558,67,100,train
7559,67,101,test
7560,67,102,test
7561,67,103,train
7562,67,104,test
7563,67,105,test
7564,67,106,test
7565,67,107,test
7566,67,108,train
7567,67,109,test
7568,67,110,test
7569,67,111,test
7570,67,112,test
7571,68,0,test
7572,68,1,test
7573,68,2,test
7574,68,3,test
7575,68,4,test
7576,68,5,test
7577,68,6,test
7578,68,7,train
7579,68,8,test
7580,68,9,test
7581,68,10,test
7582,68,11,test
7583,68,12,train
7584,68,13,test
7585,68,14,test
7586,68,15,test
7587,68,16,train
7588,68,17,train
7589,68,18,test
7590,68,19,test
7591,68,20,test
7592,68,21,test
7593,68,22,test
7594,68,23,train
7595,68,24,test
7596,68,25,test
7597,68,26,train
7598,68,27,test
7599,68,28,train
7600,68,29,test
7601,68,30,test
7602,68,31,test
7603,68,32,test
7604,68,33,train
7605,68,34,test
7606,68,35,test
7607,68,36,test
7608,68,37,train
7609,68,38,test
7610,68,39,train
7611,68,40,test
7612,68,41,test
7613,68,42,test
7614,68,43,test
7615,68,44,train
7616,68,45,test
7617,68,46,test
7618,68,47,test
7619,68,48,test
7620,68,49,test
7621,68,50,test
7622,68,51,test
7623,68,52,test
7624,68,53,train
7625,68,54,test
7626,68,55,train
7627,68,56,train
7628,68,57,train
7629,68,58,train
7630,68,59,test
7631,68,60,train
7632,68,61,test
7633,68,62,test
7634,68,63,train
7635,68,64,test
7636,68,65,train
7637,68,66,test
7638,68,67,test
7639,68,68,test
7640,68,69,train
7641,68,70,train
7642,68,71,test
7643,68,72,test
7644,68,73,test
7645,68,74,train
7646,68,75,test
7647,68,76,train
7648,68,77,test
7649,68,78,test
7650,68,79,train
7651,68,80,test
7652,68,81,test
7653,68,82,test
7654,68,83,train
7655,68,84,train
7656,68,85,train
7657,68,86,test
7658,68,87,train
7659,68,88,train
7660,68,89,test
7661,68,90,test
7662,68,91,test
7663,68,92,test
7664,68,93,train
7665,68,94,train
7666,68,95,test
7667,68,96,train
7668,68,97,test
7669,68,98,test
7670,68,99,train
7671,68,100,train
7672,68,101,train
7673,68,102,test
7674,68,103,train
7675,68,104,train
7676,68,105,test
7677,68,106,train
7678,68,107,train
7679,68,108,test
7680,68,109,test
7681,68,110,train
7682,68,111,test
7683,68,112,test
7684,69,0,test
7685,69,1,test
7686,69,2,train
7687,69,3,test
7688,69,4,test
7689,69,5,train
7690,69,6,test
7691,69,7,train
7692,69,8,test
7693,69,9,test
7694,69,10,test
7695,69,11,test
7696,69,12,test
7697,69,13,test
7698,69,14,test
7699,69,15,test
7700,69,16,test
7701,69,17,train
7702,69,18,test
7703,69,19,train
7704,69,20,test
7705,69,21,test
7706,69,22,test
7707,69,23,test
7708,69,24,test
7709,69,25,test
7710,69,26,test
7711,69,27,test
7712,69,28,test
7713,69,29,test
7714,69,30,test
7715,69,31,test
7716,69,32,train
7717,69,33,test
7718,69,34,train
7719,69,35,train
7720,69,36,train
7721,69,37,train
7722,69,38,test
7723,69,39,train
7724,69,40,test
7725,69,41,test
7726,69,42,test
7727,69,43,train
7728,69,44,test
7729,69,45,test
7730,69,46,test
7731,69,47,train
7732,69,48,train
7733,69,49,test
7734,69,50,test
7735,69,51,test
7736,69,52,test
7737,69,53,test
7738,69,54,train
7739,69,55,test
7740,69,56,test
7741,69,57,test
7742,69,58,train
7743,69,59,train
7744,69,60,test
7745,69,61,train
7746,69,62,train
7747,69,63,test
7748,69,64,test
7749,69,65,test
7750,69,66,test
7751,69,67,test
7752,69,68,test
7753,69,69,test
7754,69,70,train
7755,69,71,test
7756,69,72,test
7757,69,73,train
7758,69,74,test
7759,69,75,test
7760,69,76,test
7761,69,77,test
7762,69,78,train
7763,69,79,train
7764,69,80,test
7765,69,81,train
7766,69,82,test
7767,69,83,test
7768,69,84,train
7769,69,85,train
7770,69,86,test
7771,69,87,train
7772,69,88,test
7773,69,89,test
7774,69,90,test
7775,69,91,test
7776,69,92,test
7777,69,93,test
7778,69,94,train
7779,69,95,test
7780,69,96,test
7781,69,97,test
7782,69,98,train
7783,69,99,test
7784,69,100,test
7785,69,101,test
7786,69,102,train
7787,69,103,test
7788,69,104,test
7789,69,105,train
7790,69,106,test
7791,69,107,train
7792,69,108,test
7793,69,109,test
7794,69,110,test
7795,69,111,test
7796,69,112,train
7797,70,0,train
7798,70,1,test
7799,70,2,train
7800,70,3,test
7801,70,4,test
7802,70,5,test
7803,70,6,test
7804,70,7,train
7805,70,8,train
7806,70,9,test
7807,70,10,test
7808,70,11,test
7809,70,12,train
7810,70,13,train
7811,70,14,test
7812,70,15,test
7813,70,16,test
7814,70,17,test
7815,70,18,train
7816,70,19,train
7817,70,20,test
7818,70,21,train
7819,70,22,test
7820,70,23,test
7821,70,24,test
7822,70,25,test
7823,70,26,test
7824,70,27,test
7825,70,28,train
7826,70,29,test
7827,70,30,test
7828,70,31,test
7829,70,32,train
7830,70,33,test
7831,70,34,test
7832,70,35,test
7833,70,36,test
7834,70,37,test
7835,70,38,test
7836,70,39,test
7837,70,40,test
7838,70,41,test
7839,70,42,test
7840,70,43,test
7841,70,44,test
7842,70,45,test
7843,70,46,test
7844,70,47,train
7845,70,48,train
7846,70,49,test
7847,70,50,test
7848,70,51,test
7849,70,52,test
7850,70,53,test
7851,70,54,test
7852,70,55,train
7853,70,56,train
7854,70,57,test
7855,70,58,test
7856,70,59,train
7857,70,60,test
7858,70,61,train
7859,70,62,test
7860,70,63,test
7861,70,64,test
7862,70,65,train
7863,70,66,train
7864,70,67,test
7865,70,68,test
7866,70,69,train
7867,70,70,train
7868,70,71,test
7869,70,72,test
7870,70,73,test
7871,70,74,test
7872,70,75,test
7873,70,76,test
7874,70,77,test
7875,70,78,test
7876,70,79,test
7877,70,80,train
7878,70,81,train
7879,70,82,test
7880,70,83,test
7881,70,84,test
7882,70,85,train
7883,70,86,test
7884,70,87,test
7885,70,88,train
7886,70,89,test
7887,70,90,test
7888,70,91,test
7889,70,92,test
7890,70,93,train
7891,70,94,test
7892,70,95,test
7893,70,96,test
7894,70,97,test
7895,70,98,test
7896,70,99,test
7897,70,100,train
7898,70,101,test
7899,70,102,test
7900,70,103,test
7901,70,104,train
7902,70,105,test
7903,70,106,train
7904,70,107,test
7905,70,108,test
7906,70,109,test
7907,70,110,test
7908,70,111,test
7909,70,112,test
7910,71,0,test
7911,71,1,test
7912,71,2,test
7913,71,3,train
7914,71,4,test
7915,71,5,test
7916,71,6,test
7917,71,7,test
7918,71,8,test
7919,71,9,train
7920,71,10,test
7921,71,11,test
7922,71,12,train
7923,71,13,test
7924,71,14,train
7925,71,15,test
7926,71,16,test
7927,71,17,test
7928,71,18,train
7929,71,19,train
7930,71,20,test
7931,71,21,train
7932,71,22,test
7933,71,23,test
7934,71,24,train
7935,71,25,test
7936,71,26,test
7937,71,27,test
7938,71,28,test
7939,71,29,test
7940,71,30,test
7941,71,31,test
7942,71,32,test
7943,71,33,test
7944,71,34,test
7945,71,35,train
7946,71,36,train
7947,71,37,test
7948,71,38,train
7949,71,39,test
7950,71,40,test
7951,71,41,test
7952,71,42,test
7953,71,43,test
7954,71,44,train
7955,71,45,test
7956,71,46,test
7957,71,47,test
7958,71,48,train
7959,71,49,test
7960,71,50,test
7961,71,51,test
7962,71,52,test
7963,71,53,test
7964,71,54,test
7965,71,55,test
7966,71,56,test
7967,71,57,test
7968,71,58,train
7969,71,59,train
7970,71,60,train
7971,71,61,train
7972,71,62,test
7973,71,63,test
7974,71,64,train
7975,71,65,test
7976,71,66,test
7977,71,67,train
7978,71,68,test
7979,71,69,train
7980,71,70,test
7981,71,71,test
7982,71,72,test
7983,71,73,test
7984,71,74,train
7985,71,75,train
7986,71,76,test
7987,71,77,test
7988,71,78,test
7989,71,79,train
7990,71,80,test
7991,71,81,test
7992,71,82,test
7993,71,83,test
7994,71,84,test
7995,71,85,train
7996,71,86,test
7997,71,87,test
7998,71,88,test
7999,71,89,test
8000,71,90,test
8001,71,91,test
8002,71,92,train
8003,71,93,test
8004,71,94,test
8005,71,95,test
8006,71,96,test
8007,71,97,test
8008,71,98,test
8009,71,99,test
8010,71,100,train
8011,71,101,test
8012,71,102,train
8013,71,103,test
8014,71,104,train
8015,71,105,test
8016,71,106,train
8017,71,107,test
8018,71,108,train
8019,71,109,test
8020,71,110,train
8021,71,111,test
8022,71,112,test
8023,72,0,test
8024,72,1,test
8025,72,2,test
8026,72,3,test
8027,72,4,test
8028,72,5,train
8029,72,6,test
8030,72,7,train
8031,72,8,test
8032,72,9,test
8033,72,10,train
8034,72,11,train
8035,72,12,test
8036,72,13,train
8037,72,14,test
8038,72,15,test
8039,72,16,test
8040,72,17,test
8041,72,18,test
8042,72,19,test
8043,72,20,test
8044,72,21,test
8045,72,22,train
8046,72,23,train
8047,72,24,test
8048,72,25,test
8049,72,26,test
8050,72,27,test
8051,72,28,test
8052,72,29,test
8053,72,30,test
8054,72,31,test
8055,72,32,test
8056,72,33,test
8057,72,34,train
8058,72,35,test
8059,72,36,test
8060,72,37,train
8061,72,38,test
8062,72,39,test
8063,72,40,train
8064,72,41,test
8065,72,42,train
8066,72,43,test
8067,72,44,test
8068,72,45,test
8069,72,46,train
8070,72,47,test
8071,72,48,test
8072,72,49,test
8073,72,50,test
8074,72,51,train
8075,72,52,test
8076,72,53,train
8077,72,54,test
8078,72,55,test
8079,72,56,test
8080,72,57,train
8081,72,58,train
8082,72,59,test
8083,72,60,test
8084,72,61,train
8085,72,62,test
8086,72,63,test
8087,72,64,train
8088,72,65,test
8089,72,66,train
8090,72,67,test
8091,72,68,train
8092,72,69,test
8093,72,70,test
8094,72,71,test
8095,72,72,test
8096,72,73,train
8097,72,74,train
8098,72,75,test
8099,72,76,test
8100,72,77,test
8101,72,78,test
8102,72,79,test
8103,72,80,test
8104,72,81,train
8105,72,82,test
8106,72,83,train
8107,72,84,train
8108,72,85,test
8109,72,86,test
8110,72,87,train
8111,72,88,train
8112,72,89,train
8113,72,90,train
8114,72,91,train
8115,72,92,test
8116,72,93,test
8117,72,94,test
8118,72,95,test
8119,72,96,test
8120,72,97,test
8121,72,98,test
8122,72,99,test
8123,72,100,test
8124,72,101,test
8125,72,102,test
8126,72,103,train
8127,72,104,test
8128,72,105,test
8129,72,106,test
8130,72,107,test
8131,72,108,train
8132,72,109,test
8133,72,110,test
8134,72,111,train
8135,72,112,train
8136,73,0,test
8137,73,1,train
8138,73,2,test
8139,73,3,test
8140,73,4,test
8141,73,5,train
8142,73,6,train
8143,73,7,test
8144,73,8,test
8145,73,9,train
8146,73,10,train
8147,73,11,test
8148,73,12,test
8149,73,13,test
8150,73,14,test
8151,73,15,test
8152,73,16,test
8153,73,17,test
8154,73,18,test
8155,73,19,test
8156,73,20,train
8157,73,21,train
8158,73,22,test
8159,73,23,test
8160,73,24,train
8161,73,25,train
8162,73,26,train
8163,73,27,test
8164,73,28,train
8165,73,29,test
8166,73,30,test
8167,73,31,test
8168,73,32,train
8169,73,33,train
8170,73,34,train
8171,73,35,test
8172,73,36,train
8173,73,37,test
8174,73,38,test
8175,73,39,test
8176,73,40,test
8177,73,41,train
8178,73,42,test
8179,73,43,test
8180,73,44,test
8181,73,45,test
8182,73,46,test
8183,73,47,test
8184,73,48,train
8185,73,49,test
8186,73,50,train
8187,73,51,train
8188,73,52,test
8189,73,53,test
8190,73,54,train
8191,73,55,test
8192,73,56,train
8193,73,57,test
8194,73,58,test
8195,73,59,train
8196,73,60,test
8197,73,61,test
8198,73,62,test
8199,73,63,test
8200,73,64,train
8201,73,65,test
8202,73,66,train
8203,73,67,train
8204,73,68,test
8205,73,69,train
8206,73,70,test
8207,73,71,test
8208,73,72,test
8209,73,73,test
8210,73,74,test
8211,73,75,train
8212,73,76,train
8213,73,77,test
8214,73,78,test
8215,73,79,train
8216,73,80,train
8217,73,81,test
8218,73,82,test
8219,73,83,train
8220,73,84,train
8221,73,85,test
8222,73,86,test
8223,73,87,train
8224,73,88,test
8225,73,89,test
8226,73,90,test
8227,73,91,test
8228,73,92,test
8229,73,93,test
8230,73,94,test
8231,73,95,test
8232,73,96,train
8233,73,97,test
8234,73,98,test
8235,73,99,test
8236,73,100,train
8237,73,101,test
8238,73,102,test
8239,73,103,test
8240,73,104,test
8241,73,105,train
8242,73,106,test
8243,73,107,test
8244,73,108,test
8245,73,109,train
8246,73,110,test
8247,73,111,test
8248,73,112,train
8249,74,0,train
8250,74,1,test
8251,74,2,train
8252,74,3,train
8253,74,4,test
8254,74,5,test
8255,74,6,test
8256,74,7,train
8257,74,8,train
8258,74,9,test
8259,74,10,train
8260,74,11,test
8261,74,12,test
8262,74,13,test
8263,74,14,test
8264,74,15,test
8265,74,16,train
8266,74,17,test
8267,74,18,test
8268,74,19,train
8269,74,20,test
8270,74,21,test
8271,74,22,test
8272,74,23,test
8273,74,24,test
8274,74,25,test
8275,74,26,test
8276,74,27,test
8277,74,28,test
8278,74,29,train
8279,74,30,test
8280,74,31,test
8281,74,32,test
8282,74,33,test
8283,74,34,test
8284,74,35,train
8285,74,36,test
8286,74,37,train
8287,74,38,train
8288,74,39,test
8289,74,40,test
8290,74,41,test
8291,74,42,test
8292,74,43,train
8293,74,44,test
8294,74,45,test
8295,74,46,train
8296,74,47,train
8297,74,48,train
8298,74,49,test
8299,74,50,test
8300,74,51,test
8301,74,52,test
8302,74,53,test
8303,74,54,test
8304,74,55,test
8305,74,56,train
8306,74,57,train
8307,74,58,test
8308,74,59,test
8309,74,60,test
8310,74,61,train
8311,74,62,test
8312,74,63,test
8313,74,64,test
8314,74,65,test
8315,74,66,test
8316,74,67,test
8317,74,68,test
8318,74,69,test
8319,74,70,test
8320,74,71,test
8321,74,72,test
8322,74,73,train
8323,74,74,train
8324,74,75,train
8325,74,76,train
8326,74,77,test
8327,74,78,test
8328,74,79,test
8329,74,80,train
8330,74,81,train
8331,74,82,test
8332,74,83,train
8333,74,84,test
8334,74,85,train
8335,74,86,test
8336,74,87,test
8337,74,88,test
8338,74,89,train
8339,74,90,test
8340,74,91,test
8341,74,92,test
8342,74,93,test
8343,74,94,test
8344,74,95,test
8345,74,96,train
8346,74,97,test
8347,74,98,train
8348,74,99,test
8349,74,100,train
8350,74,101,test
8351,74,102,test
8352,74,103,train
8353,74,104,train
8354,74,105,train
8355,74,106,test
8356,74,107,test
8357,74,108,train
8358,74,109,test
8359,74,110,test
8360,74,111,test
8361,74,112,test
8362,75,0,test
8363,75,1,test
8364,75,2,train
8365,75,3,train
8366,75,4,test
8367,75,5,test
8368,75,6,test
8369,75,7,test
8370,75,8,train
8371,75,9,test
8372,75,10,test
8373,75,11,test
8374,75,12,train
8375,75,13,test
8376,75,14,test
8377,75,15,test
8378,75,16,train
8379,75,17,test
8380,75,18,test
8381,75,19,test
8382,75,20,test
8383,75,21,test
8384,75,22,test
8385,75,23,test
8386,75,24,train
8387,75,25,train
8388,75,26,test
8389,75,27,train
8390,75,28,test
8391,75,29,test
8392,75,30,train
8393,75,31,test
8394,75,32,test
8395,75,33,test
8396,75,34,train
8397,75,35,train
8398,75,36,train
8399,75,37,test
8400,75,38,test
8401,75,39,test
8402,75,40,train
8403,75,41,test
8404,75,42,train
8405,75,43,train
8406,75,44,test
8407,75,45,train
8408,75,46,test
8409,75,47,test
8410,75,48,test
8411,75,49,test
8412,75,50,test
8413,75,51,test
8414,75,52,test
8415,75,53,test
8416,75,54,train
8417,75,55,test
8418,75,56,test
